description,label_plaquette,label_ampoule,label_flacon,label_tube,label_stylo,label_seringue,label_pilulier,label_sachet,label_comprime,label_gelule,label_film,label_poche,label_capsule,count_plaquette,count_ampoule,count_flacon,count_tube,count_stylo,count_seringue,count_pilulier,count_sachet,count_comprime,count_gelule,count_film,count_poche,count_capsule,count_ml
1 flacon(s) en verre de 75  UI - 1 seringue(s) préremplie(s) en verre de 1  ml,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0
1 flacon(s) en verre jaune(brun)  de 125 ml avec seringue pour administration orale polyéthylène polystyrène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125.0
25 flacon(s) en verre de 1000000 UI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium avec distributeur de 60  dose(s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1 seringue(s) préremplie(s) polypropylène de 125 ml pour perfuseur électrique,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125.0
plaquette(s) thermoformée(s) PVC polyéthylène polychlortrifluoroéthylène aluminium de 5 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0
flacon(s) polyéthylène haute densité (PEHD) de 100 comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.0
1 flacon(s) en verre brun de 36 g avec cuillère-mesure polystyrène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
24 sachet(s) polyester aluminium polyéthylène de 10 ml,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,10.0
"1 flacon(s) en verre de 5,25 g avec seringue(s) pour administration orale polyéthylène polystyrène",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
tube(s) polypropylène de 40 comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0
plaquette(s) PVC-Aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 60  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0
"1 flacon(s) en verre de 100 ml avec nécessaire dadministration (seringue (polyéthylène téréphtalate, polycarbonate), tubulure (PVC), perforateur et cathéter IV (BD Insyte Autoguard))",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0
1 seringue(s) préremplie(s) en verre de 10 ml avec connecteur(s) Luer Lock polycarbonate,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0
1 flacon(s) en verre brun de 7 g avec seringue(s) pour administration orale polyéthylène basse densité (PEBD) polystyrène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0.0
1 ampoule(s) en verre brun de 1 ml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
pilulier(s) polyéthylène de 60 comprimé(s),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
30 plaquette(s) thermoformée(s) aluminium PVC de 1 comprimé(s) ( abrogée le 27/06/2012),1,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0.0
plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC PVC-Aluminium de 21 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium PVDC de 15  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0
film(s) thermosoudé(s) aluminium polyéthylène de 16  comprimé(s),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.0
1 flacon(s) copolymère d'acrilonitrile butadiène styrène de 200  dose(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
"1 flacon(s) en verre de 1079,27  mg - 1 ampoule(s) en verre de 3,5  ml",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.5
plaquette(s) thermoformée(s) PVC aluminium de 12 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0
2 plaquette(s) thermoformée(s) PVC aluminium de 10  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 2 lyophilisat(s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre brun de 150 ml avec dispositif(s) doseur(s) polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
"1 flacon(s) polyéthylène haute densité (PEHD) avec seringue(s) pour administration orale polystyrène de 22,5 ml",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.5
plaquette(s) polyamide aluminium polyéthylène polyéthylène haute densité (PEHD) de 28 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
"2 seringue(s) préremplie(s) en verre de 0,3 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.3
plaquette(s) thermoformée(s) PVC-aluminium PVDC de 50 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0.0
1 poche(s) polypropylène SIS : styrène-isoprène-styrène styrène éthylène butadiène suremballée(s)/surpochée(s) de 1000 ml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000.0
plaquette(s) thermoformée(s) transparente(s) PVDC PVC aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVDC PVC-Aluminium de 14  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
"1 flacon(s) en verre de 67,5 g avec seringue(s) pour administration orale graduée",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
"12 seringue(s) préremplie(s) en verre avec aiguille(s) de 0,5  ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0.5
plaquette(s) thermoformée(s) PVC PVDC aluminium de 12 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
1 flacon(s) en verre jaune(brun) - 1 flacon(s)  de 5  ml avec compte-gouttes polyéthylène basse densité (PEBD),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
1 flacon(s) en verre de 5 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
1 flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s) (Distributeur parallèle : PHARMA LAB),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0.0
1 flacon(s) en verre de 1 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
plaquette(s) thermoformée(s) aluminium PVC PVDC de 5 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0
plaquette(s) thermoformée(s) polyamide aluminium PVC de 7 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.0
1 flacon(s) polyéthylène avec fermeture de sécurité enfant de 28 gélule(s),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0.0
6 ampoule(s) en verre de 1  ml - 6 ampoule(s) en verre de 1  ml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0
"1 flacon(s) en verre brun de 3,5  ml avec 30 applicateur(s) polypropylène",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
plaquette(s) thermoformée(s) PVC polyamide aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
2 plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0.0
1 flacon(s) pressurisé(s) aluminium avec valve(s) doseuse(s) avec inhalateur(s) polypropylène de 120 dose(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyamide aluminium papier polytéréphtalate (PET) de 30 lyophilisat(s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
film(s) thermosoudé(s) polyéthylène PVC de 12 suppositoire(s),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) formée(s) à froid polyamide aluminium PVC papier polytéréphtalate (PET) de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 tube(s) polyéthylène haute densité (PEHD) de 30 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1 poche(s) polypropylène SIS : styrène-isoprène-styrène styrène éthylène butadiène suremballée(s)/surpochée(s) de 250 ml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250.0
4 poche(s) poly(propylène-co-éthylène) SEBS : styrène-éthylène-butylène-styrène SIS : styrène-isoprène-styrène suremballée(s)/surpochée(s) de 500 ml - 4 poche(s) poly(propylène-co-éthylène) SEBS : styrène-éthylène-butylène-styrène SIS : styrène-isoprène-s,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,500.0
"12 sachet(s)-dose(s) papier polyéthylène aluminium P-A-M-éthylène (SURLYN) de 1,566 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0
film(s) thermosoudé(s) aluminium de 14 comprimé(s),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
"2 seringue(s) préremplie(s) en verre de 0,8 ml avec système de sécurité ""ERIS""",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.8
"1 cartouche(s) en verre de 0,125 ml dans stylo pré-rempli avec 1 aiguille(s) avec 1 tampon(s) alcoolisé(s)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
flacon(s) en verre jaune(brun) de 20  comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0
3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimés jaunâtres + 7 comprimés rouges avec calendrier,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0.0
1 tube(s) aluminium verni de 80 g avec applicateur polystyrène,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre de 50 ml avec nécessaire dadministration (seringue (polypropylène) stérile à usage unique et cathéter IV (BD Insyte Autoguard).un prolongateur (PVC)),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.0
1 flacon(s) pressurisé(s) aluminium avec valve(s) doseuse(s) avec embout(s) buccal(aux) de 200  dose(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 10 ml avec pompe(s) doseuse(s) avec filtre(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
plaquette(s) thermoformée(s) PVDC PVC-Aluminium de 12  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
1 flacon(s) en verre de 1  g - 1 ampoule(s) en verre,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
1 plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0.0
1 flacon(s) en verre de 4 ml - 1 ampoule(s) en verre de 2 ml avec seringue(s) avec aiguille(s),0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.0
plaquette(s) soudée(s) à froid aluminium de 16 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.0
"20 sachet(s)-dose(s) papier aluminium polyéthylène de 10,167 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène aluminium de 84 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0.0
1 flacon(s) pressurisé(s) aluminium avec valve doseuse avec embout buccal de 200  dose(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVDC PVC-Aluminium de 3  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC aluminium de 28 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
1 flacon(s) de 3  ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
1 seringue(s) préremplie(s) polycyclooléfine - 1 seringue(s) préremplie(s) polypropylène,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
1 flacon(s) polypropylène de 60  gélule(s),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC aluminium de 12  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0
plaquette(s) polyamide aluminium PVC-Aluminium de 7 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.0
plaquette(s) thermoformée(s) de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
"1 flacon(s) en verre de 1079,27  mg - 1 ampoule(s) en verre de 10  ml",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.0
plaquette(s) thermoformée(s) PVC-aluminium de 10 lyophilisat(s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"1 récipient(s) unidose(s) en verre brun de 3,75 ml avec fermeture de sécurité enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
plaquette(s) thermoformée(s) PVC-Aluminium de 42  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0.0
pilulier(s) polyéthylène haute densité (PEHD) de 28 comprimé(s),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 flacon(s) polystyrène de 30 capsule(s),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30,0.0
"1 flacon(s) polyéthylène haute densité (PEHD) de 2,5 ml",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène PVC-Aluminium de 84 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 100 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.0
20 sachet(s) papier polyéthylène aluminium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0
1 plaquette(s) thermoformée(s) PVC-Aluminium de 10  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 7  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.0
plaquette(s) aluminium polyéthylène PVDC de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
1 flacon(s) de 90 ml avec gobelet(s) doseur(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.0
1 flacon(s) en verre de 250 g,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre de 150 ml - avec mesurette graduée,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 50  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0
"1 flacon(s) en verre (de type I) de 2,5 ml avec 20 spatule(s)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
1 flacon(s) en verre brun avec fermeture de sécurité enfant de 300 ml avec seringue(s) doseuse(s) de 3 ml polypropylène polyéthylène avec adaptateur polyéthylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300.0
plaquette(s) thermoformée(s) PVC polyamide aluminium de 5 capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0
"1 seringue(s) préremplie(s) en verre avec dispositif de sécurité de 0,75 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75
1 flacon(s) en verre de 100 ml avec nécessaire dadministration (seringue pour injecteur Empower (Marlex) + cathéter IV (BD Insyte Autoguard) + perforateur (ABS et polypropylène)),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
plaquette(s) thermoformée(s) PVC-Aluminium de 24 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0
"1 flacon(s) polypropylène de 2,5  ml",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
plaquette(s) thermoformée(s) PVC PVDC aluminium de 56 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.0
60 sachet(s) papier aluminium polyéthylène,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0.0
4 plaquette(s) PVC polyéthylène PVDC aluminium de 6 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0.0
plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 15 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0
1 flacon(s) polyéthylène de 6 ml avec compte-gouttes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 42 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0.0
1 flacon(s) en verre brun de 50 ml avec pompe(s) doseuse(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.0
1 flacon(s) pulvérisateur(s) en verre brun  de 200 doses avec pompe doseuse avec embout nasal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
tube(s) polypropylène de 8 comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0
plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
1 flacon(s) polyéthylène de 14 gélule(s),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0.0
film(s) thermosoudé(s) polytéréphtalate (PET) aluminium polyéthylène de 20 comprimé(s),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 100 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 125 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125.0
1 flacon(s) polyéthylène de 30 ml avec compte-gouttes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0
plaquette(s) thermoformée(s) PVDC PVC-aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
1 flacon(s) en verre brun de 12  ml avec seringue pour administration orale polypropylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.0
1 seringue(s) préremplie(s) en verre de 10 ml,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0
plaquette(s) thermoformée(s) PVC PVDC de 60 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
"1 cartouche(s) en verre de 0,5 ml dans stylo pré-rempli avec 1 aiguille(s) avec 1 tampon(s) alcoolisé(s)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
1 flacon(s) aluminium verni de 18 ml avec pompe doseuse,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.0
plaquette(s) aluminium de 2 gélule(s) blanches - plaquette(s) aluminium de 1 gélule(s) blanche et rose,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
15 poche(s) polyester copolymère polyéthylène polypropylène styrène éthylène butadiène suremballée(s)/surpochée(s) de 500  ml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,500.0
1 flacon(s) en verre brun de 10 ml avec compte-gouttes polypropylène PVC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
"1 seringue(s) préremplie(s) en verre de 0,5 ml avec 2 aiguille(s) avec tip-cap",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5
1 seringue(s) préremplie(s) polypropylène de 125 ml,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125.0
pilulier(s) en verre de 60 gélule(s),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium de 15 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0
plaquette(s) formée(s) à froid aluminium polyamide polyéthylène de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 poche(s) PVC plastifié de 50  ml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0
plaquette(s) PVC PVDC aluminium de 120 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0.0
3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimés blancs + 7 comprimés rouges,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 8 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0
1 flacon(s) en verre de 10 ml avec compte-gouttes polyéthylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
